taxa,20230210_BC19,20230210_BC52,20230210_BC38,20230210_BC39,20230210_BC54,20230210_BC42,20230210_BC55,20230210_BC25,20230210_BC06,20230210_BC26,20230210_BC10,20230210_BC51,20230210_BC01,20230210_BC60,20230210_BC14,20230210_BC20,20230210_BC56,20230210_BC28,20230210_BC22,20230210_BC59,20230210_BC21,20230210_BC50,20230210_BC23,20230210_BC17,20230210_BC18,20230210_BC37,20230210_BC13,20230206_BC30,20230206_BC32,20230206_BC31,20230206_BC33,20230215_BC19,20230215_BC38,20230215_BC30,20230215_BC42,20230215_BC25,20230215_BC27,20230215_BC16,20230215_BC12,20230215_BC14,20230215_BC29,20230215_BC20,20230215_BC24,20230215_BC41,20230215_BC22,20230215_BC21,20230215_BC23,20230215_BC17,20230215_BC18,20230131_BC41,20230322_BC53,20230322_BC62,20230322_BC44,20230322_BC63,20230322_BC58,20230322_BC46,20230322_BC43,20230322_BC47,20230322_BC37
s__Faecalicatena_sp001487105,0.0007282563462338,0.001977299573725,0.000674066418011,0.0001154787750011,0.0039781203381402,0.0005695925222725,1.7958479994253288e-05,0.0011241983699123,0.0003887952900227,2.0556252184101795e-05,9.70873786407767e-05,0.0002476520678947,0.0007818035230021,0.0013026733121884,0.0001164720612643,0.0001515942663679,0.0014346978557504,1.906995814144188e-05,0.0005000600072008,0.0002188439205158,0.000476758045292,0.0005415320115293,0.0001600512163892,0.0008092155369383,9.66076899721218e-05,0.0001080216907555,0.000344369557731,0.000406849872397,0.0,3.926804366606456e-05,0.0,0.0002930939732551,0.0001997523071391,2.162816852668916e-05,0.0001193317422434,4.342162396873643e-05,0.000382090381743,0.0,0.00021436227224,0.000101311990274,0.0003026717662273,0.0006015109956209,0.0003198066946201,0.0002200220022002,0.0003088564589606,0.0001763746196922,0.0004059677255658,8.159268929503917e-05,0.0002493587916785,5.730002292000917e-05,0.0006925207756232,0.0006630357565711,0.0001637599279456,0.0030573938619915,0.0,9.646922631680494e-05,0.0002351502610167,0.0009428812465882,0.0
s__Faecalicatena_sp002161355,6.242197253433208e-05,3.851882286477325e-05,0.0002246888060036,2.309575500023096e-05,0.0,2.9209872937052725e-05,0.0,0.0,0.0,0.0,7.281553398058253e-05,1.9050159068828224e-05,0.0003176076812196,0.0,0.0,0.0,0.0,0.0,2.0002400288034563e-05,5.835837880423682e-05,0.0001733665619243,0.0003144379421783,2.2864459484177798e-05,9.52018278750952e-05,0.0,0.0,1.6398550368147457e-05,0.0,0.0,0.0,0.0,0.0001465469866275,0.0,0.0,2.983293556085919e-05,0.0,3.473548924936608e-05,0.0,0.00010718113612,0.0,0.0,0.0,3.553407718001564e-05,5.500550055005501e-05,0.0,0.0,6.766128759430292e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.8701188126475485e-05,5.739869130983814e-05,0.0,0.00014109015661,4.962532876780309e-05,0.0
s__Faecalicatena_sp900120155,0.0002496878901373,0.0001155564685943,6.740664180110546e-05,0.0,5.327839738580664e-05,0.0,1.7958479994253288e-05,7.664988885766116e-05,1.8514061429655825e-05,0.0,0.0002912621359223,5.715047720648468e-05,0.0016124697661918,0.0,2.9118015316076056e-05,1.6843807374218867e-05,1.5594541910331384e-05,0.0,0.0001400168020162,0.0003355606781243,0.000715137067938,0.0007686260808804,0.0,0.0004046077684691,0.0001104087885395,4.320867630220148e-05,1.6398550368147457e-05,0.0004438362244331,0.0,0.0,0.0,0.0001099102399706,0.0,0.0,0.0,0.0001302648719062,0.0002431484247455,0.0001883593897155,0.0011789924973204,5.065599513702447e-05,0.0,0.0,0.0002487385402601,5.500550055005501e-05,0.0,0.0,3.383064379715146e-05,0.0001223890339425,3.5622684525505844e-05,5.730002292000917e-05,0.0,0.0,0.0,3.8701188126475485e-05,0.0001147973826196,0.0,0.0001881202088134,9.925065753560618e-05,0.0
s__Faecalicatena_torques,0.0284436121514773,0.0019901391813466,0.0239293578393924,0.0024481500300244,0.004759536833132,0.0004673579669928,0.000143667839954,0.0007664988885766,0.0011478718086386,8.222500873640718e-05,0.0013106796116504,0.0010287085897167,0.0034448217732281,0.0010006041383476,0.0008153044288501,0.0040930451919351,0.0036803118908382,2.860493721216282e-05,0.0001600192023042,0.000510635814537,0.0012569075739516,0.0069351035024893,0.000137186756905,0.0124952399086062,0.001766540616633,8.641735260440296e-05,0.0040012462898279,0.0009616451529385,0.0,0.0001178041309981,0.0001152272858212,0.0051291445319655,0.0001598018457113,0.0001081408426334,0.0005966587112171,0.0003473729917498,0.0109069436243009,0.0001883593897155,0.0060021436227224,0.0004559039562332,0.0014308119858019,0.0023338626630094,0.0007462156207803,0.0061606160616061,0.0005018917458111,0.0005732175139997,0.0018945160526404,0.00016318537859,0.0028141920775149,0.0009741003896401,0.0003231763619575,0.0012313521193464,0.0002865798739048,0.0039862223770269,0.0,0.000482346131584,0.0005643606264402,0.0003473773013746,5.345021112833396e-05
s__Faecalicoccus_pleomorphus,0.0011860174781523,0.0,0.0088976767177459,0.0039955656150399,0.0,2.9209872937052725e-05,3.5916959988506575e-05,0.0001788497406678,3.702812285931165e-05,4.111250436820359e-05,2.4271844660194176e-05,0.0001143009544129,0.0768610588551464,7.551729346020239e-05,0.0008444224441662,0.0002695009179875,0.0,3.813991628288376e-05,0.0018002160259231,0.0002042543258148,0.0004334164048109,0.0016071272600227,0.0002057801353576,0.0038556740289413,0.0001104087885395,2.160433815110074e-05,1.6398550368147457e-05,0.0023671265303103,0.0,0.0,0.0,0.0,0.0035555910670768,0.0,0.0,0.0032132001736864,0.0,0.0003139323161926,0.0,5.065599513702447e-05,0.0,0.0,3.553407718001564e-05,0.0003300330033003,0.0,4.4093654923056575e-05,0.0,0.0,0.0,0.0,0.0003693444136657,0.0,0.0,0.0,0.0008035816783377,0.0,0.0069604477260969,0.0003970026301424,0.0
s__Flavonifractor_plautii,0.003204327923429,0.0002953109752965,0.0014829461196243,0.0027483948450274,0.0004617461106769,0.0005695925222725,0.000143667839954,0.0006642990367663,0.0003887952900227,8.222500873640718e-05,0.0001213592233009,0.0005143542948583,0.0015391756859104,0.0004908624074913,0.0009317764901144,0.0006063770654718,0.0004522417153996,6.674485349504658e-05,8.000960115213825e-05,0.0003209710834233,0.0026871817098277,0.0008559699537077,2.2864459484177798e-05,0.0080683549124143,0.0027740208120566,0.0004968997774753,0.0006231449139896,0.0018123312497688,0.0,0.0004319484803267,0.0004609091432851,0.0008060084264517,0.0,0.0,0.0005369928400954,0.0002171081198436,0.0017367744624683,0.0,0.0023579849946409,0.0,0.0014032963706903,0.0012030219912419,0.0001776703859,0.0024752475247524,0.000463284688441,0.0001763746196922,0.0001353225751886,0.00016318537859,0.0014605300655457,0.0026358010543204,0.0003231763619575,0.0011366327255505,0.000204699909932,0.0001161035643794,5.739869130983814e-05,0.0003858769052672,0.0006113906786436,0.0008436305890526,5.345021112833396e-05
s__Flavonifractor_sp000508885,0.0017686225551394,7.703764572954651e-05,0.0010335685076169,0.0020324264400203,0.0002486325211337,0.0002920987293705,7.183391997701315e-05,0.0003065995554306,0.0001481124914372,0.0,4.854368932038835e-05,0.0004000533404453,4.8862720187632845e-05,0.0002831898504757,0.000407652214425,0.0003368761474843,0.0002962962962962,9.53497907072094e-06,0.0,0.0017653409588281,0.0010618701917867,0.0001222814219582,2.2864459484177798e-05,0.0037604722010662,0.0003864307598884,0.0004752954393242,0.0001639855036814,0.0008876724488663,0.0,7.853608733212911e-05,0.0001152272858212,0.0002930939732551,0.0008389596899844,0.0,0.0001193317422434,0.0,0.0008683872312341,0.0,0.0003751339764201,5.065599513702447e-05,0.0004127342266736,0.0007699340743948,7.106815436003127e-05,0.0001650165016501,0.0001158211721102,8.818730984611315e-05,0.0001014919313914,0.0005303524804177,0.0018523795953263,0.0009168003667201,0.0001385041551246,0.0003315178782855,0.0001228199459592,7.740237625295097e-05,0.0,0.0,0.0003762404176268,0.0001985013150712,0.0002672510556416
s__Flavonifractor_sp002159175,0.0001872659176029,0.0,0.0,0.0,0.0,2.9209872937052725e-05,0.0,0.0,0.0,0.0,0.0,1.9050159068828224e-05,2.4431360093816422e-05,1.88793233650506e-05,0.0,5.053142212265661e-05,0.0,0.0,0.0,0.0,0.0001083541012027,3.493754913092847e-05,0.0,4.76009139375476e-05,2.7602197134891935e-05,2.160433815110074e-05,0.0,0.00151644043348,0.000148137175024,0.0,0.0004609091432851,0.0,0.0,0.0,0.0,0.0,6.947097849873215e-05,0.0,0.00016077170418,0.0,0.0,0.0001684230787738,0.0,5.500550055005501e-05,0.0,0.0,0.0,0.0,3.5622684525505844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Flavonifractor_sp002161215,0.0043903454015813,0.0001797545067022,0.0008088797016132,0.0027252990900272,0.000532783973858,0.000584197458741,5.3875439982759856e-05,0.0003065995554306,3.702812285931165e-05,2.0556252184101795e-05,0.0001456310679611,0.0005143542948583,0.0,0.0005097417308563,0.0005241242756893,0.0008421903687109,0.0005302144249512,0.0,2.0002400288034563e-05,1.4589594701059204e-05,0.0029472315527142,0.0001921565202201,4.572891896835559e-05,0.0074019421172886,0.0008280659140467,0.0009937995549506,9.839130220888472e-05,0.000406849872397,0.000148137175024,0.0004319484803267,0.0001152272858212,0.0,0.0,0.0,5.966587112171838e-05,0.0001302648719062,0.0019104519087151,0.0,0.0004287245444801,0.0,0.0008254684533472,0.0014195659496655,3.553407718001564e-05,0.0001100110011001,3.860705737008725e-05,0.0001763746196922,0.0,0.0003671671018276,0.0002493587916785,0.0,0.0004155124653739,4.735969689793985e-05,0.0,0.0,0.0001147973826196,0.0,0.000658420730847,0.0008932559178204,0.0
s__Flavonifractor_sp900199495,0.0008947149396587,0.0002311129371886,0.0001797510448029,0.0003926278350039,1.775946579526888e-05,0.0003797283481816,0.0,7.664988885766116e-05,0.0012034139929276,2.0556252184101795e-05,9.70873786407767e-05,0.0005143542948583,9.772544037526568e-05,0.002265518803806,5.823603063215211e-05,0.0003031885327359,3.118908382066277e-05,9.53497907072094e-06,0.0,1.4589594701059204e-05,0.0006934662476974,0.0002969691676128,6.859337845253338e-05,0.0007378141660319,6.900549283722984e-05,0.0001080216907555,0.0001803840540496,0.0018123312497688,0.0002222057625361,0.0009031650043194,0.0008642046436596,0.0004396409598827,0.0,0.0,0.000417661097852,0.0001736864958749,0.000382090381743,0.0,0.0003751339764201,0.0,0.0001650936906694,0.0001924835185987,0.00010660223154,0.0011001100110011,0.0,0.0003968428943075,0.0001691532189857,0.0,0.0014605300655457,0.00051570020628,0.0,0.0062041202936301,8.187996397281586e-05,0.0,0.0,0.0,0.0,9.925065753560618e-05,0.000160350633385
s__Fournierella_sp002160145,2.0807324178110692e-05,1.2839607621591084e-05,0.0,0.0008314471800083,0.0,0.0,0.0,2.554996295255372e-05,0.0,0.0,0.0,0.0,0.0004153331215948,1.88793233650506e-05,0.0001747080918964,0.0005221580286007,3.118908382066277e-05,0.0,0.0036004320518462,0.0,0.0006717954274569,0.0,0.0001143222974208,2.38004569687738e-05,0.0,2.160433815110074e-05,3.2797100736294914e-05,0.0,7.406858751203614e-05,3.926804366606456e-05,0.000633750072017,3.663674665689687e-05,0.0,0.0,0.0,8.684324793747286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.766128759430292e-05,4.079634464751958e-05,0.0,0.0010314004125601,9.233610341643582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001488759863034,0.0
s__Fusicatenibacter_saccharivorans,0.0002496878901373,2.5679215243182167e-05,6.740664180110546e-05,0.0003695320800036,1.775946579526888e-05,7.30246823426318e-05,0.0,0.0001021998518102,1.8514061429655825e-05,0.0010689251135732,2.4271844660194176e-05,0.0055816966071666,0.000122156800469,3.77586467301012e-05,0.0,0.0001010628442453,1.5594541910331384e-05,0.0,2.0002400288034563e-05,2.917918940211841e-05,6.501246072163831e-05,0.0,4.572891896835559e-05,0.0039270753998476,0.0044715559358524,0.0,0.0001475869533133,0.0042164441321152,0.0025183319754092,0.0032199795806172,0.0059918188627066,0.0003663674665689,0.0,6.488450558006747e-05,0.0001193317422434,0.0002605297438124,0.0072944527423668,0.0010359766434356,0.0083601286173633,0.0,0.0003026717662273,4.812087964968e-05,0.00014213630872,0.0001100110011001,3.860705737008725e-05,4.4093654923056575e-05,0.0001691532189857,0.0080368798955613,0.0003918495297805,0.0,0.0001846722068328,0.0,0.0001228199459592,0.0,0.0001147973826196,0.0001929384526336,0.00014109015661,0.0,0.0010690042225666
s__Fusobacterium_mortiferum,4.161464835622139e-05,1.2839607621591084e-05,0.0003145643284051,0.0001154787750011,0.000532783973858,0.0003797283481816,1.7958479994253288e-05,0.0003576994813357,3.702812285931165e-05,0.0,0.0,0.0,0.0013925875253475,5.663797009515179e-05,2.9118015316076056e-05,3.3687614748437734e-05,0.0001247563352826,9.53497907072094e-06,2.0002400288034563e-05,0.0001021271629074,0.0,0.0,4.572891896835559e-05,4.76009139375476e-05,0.0,2.160433815110074e-05,3.2797100736294914e-05,0.0001479454081443,0.0,0.0,0.0,0.0001099102399706,0.0,0.0,0.0,0.0003039513677811,0.0,0.0,5.359056806002143e-05,0.0,5.503123022315164e-05,0.0001203021991241,0.0,0.0,0.0,4.4093654923056575e-05,0.0,0.0,0.0001068680535765,0.0,0.000230840258541,0.0001420790906938,0.0024973389011708,0.0028638879213591,0.0002295947652393,9.646922631680494e-05,0.0017401119315242,0.0001985013150712,0.0004276016890266
s__Fusobacterium_ulcerans,0.0025801081980857,0.0,0.0018424482092302,0.0024712457850247,0.0104958442850039,0.0134073316781072,0.0,0.0051099925905107,0.0019810045729731,6.166875655230539e-05,0.0,0.0005905549311336,0.0028096064107888,0.0023599154206313,0.0001164720612643,0.0006569084875945,0.0005769980506822,1.906995814144188e-05,0.0002200264031683,0.0005689941933413,0.001668653158522,0.0002445628439164,0.0004572891896835,0.0001190022848438,1.3801098567445967e-05,0.0002592520578132,6.559420147258983e-05,0.0,0.0,0.0,0.0,0.0028576662392379,0.0,0.002638636560256,5.966587112171838e-05,8.684324793747286e-05,0.000764180763486,0.0003139323161926,0.00021436227224,5.065599513702447e-05,0.0008529840684588,0.0005052692363216,0.0004974770805202,0.0006600660066006,7.72141147401745e-05,0.0005291238590766,0.0004059677255658,4.079634464751958e-05,0.012396694214876,0.00011460004584,0.0,0.0001420790906938,0.0023745189552116,0.0798792522930453,5.739869130983814e-05,0.0001929384526336,0.00014109015661,4.962532876780309e-05,0.0002138008445133
s__Fusobacterium_varium,0.0115272575946733,5.1358430486364334e-05,0.0071001662697164,0.0096771213450967,0.0374014349648362,0.0488096976778151,5.3875439982759856e-05,0.0156365773269628,0.0052024512617332,0.0001027812609205,0.0,0.0034480787914579,0.0097481126774327,0.0071741428787192,0.0005241242756893,0.003773012851825,0.0016686159844054,1.906995814144188e-05,0.0009601152138256,0.0020425432581482,0.0077364828258749,0.0012577517687134,0.0012575452716297,0.0004284082254379,5.520439426978388e-05,0.0004968997774753,6.559420147258983e-05,0.0,0.0,0.0,0.0,0.0140685107162483,0.0,0.0055584393113591,0.0,0.0004342162396873,0.0026398971829518,0.0003453255478118,0.0005359056806002,5.065599513702447e-05,0.0031642957378312,0.0018285934266878,0.0016701016274607,0.0012101210121012,3.860705737008725e-05,0.003968428943075,0.0009810886701173,8.159268929503917e-05,0.0467013394129381,0.0008022003208801,0.0001385041551246,0.0002841581813876,0.0098665356587243,0.2589109485661209,5.739869130983814e-05,0.0005788153579008,0.0005643606264402,0.0001488759863034,0.00032070126677
s__GCA-900066905_sp900066905,2.0807324178110692e-05,0.0,2.246888060036849e-05,0.0,0.0,1.4604936468526364e-05,0.0,0.0,3.702812285931165e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6843807374218867e-05,0.0,0.0,0.0,0.0,0.0,1.7468774565464234e-05,0.0,9.52018278750952e-05,0.0,0.0,0.0,0.00151644043348,0.000148137175024,0.0014136495719783,0.0008065910007489,0.0,0.0,0.0,0.0,8.684324793747286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Gemmiger_sp003476825,0.0018726591760299,0.0018874223203738,0.001527883880825,6.928726500069287e-05,0.0,0.0008909011245801,0.0047410387184828,0.0089680369963463,0.0016847795900986,0.0005961313133389,0.0054611650485436,0.0024193702017411,0.0049351347389509,0.0004531037607612,0.0006697143522697,0.0072933685930367,3.118908382066277e-05,0.000305119330263,0.0128415409849181,0.0001896647311137,0.0714053526925994,0.004629225259848,0.0006859337845253,0.0066403274942878,0.0,0.0,0.0006067463636214,0.0160150904316307,0.004147840900674,0.0042016806722689,0.0108313648672005,0.0009525554130793,0.0,0.0,0.0096957040572792,0.0112462006079027,0.0227170099690854,0.0002197526213348,0.0,0.0003039359708221,0.0012106870649093,2.406043982484e-05,0.0003198066946201,0.0184268426842684,0.0003088564589606,0.0001322809647691,0.0019283466964376,0.0004895561357702,0.0038828726132801,0.0015471006188402,0.0,0.0006630357565711,8.187996397281586e-05,0.0,0.0050510848352657,0.0001929384526336,0.0563890325918261,0.0117612029179693,0.001122454433695
s__Gleimia_europaea,4.161464835622139e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Gordonibacter_pamelaeae,6.242197253433208e-05,0.0,0.0,0.0,0.0,0.0,1.7958479994253288e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3687614748437734e-05,0.0,0.0,0.0,0.0,4.334164048109221e-05,0.0,0.0,2.38004569687738e-05,2.7602197134891935e-05,0.0,4.919565110444237e-05,7.397270407219736e-05,0.0,0.0,5.761364291064124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.500550055005501e-05,0.0,0.0,0.0,0.0,7.124536905101169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Gottschalkia_acidurici,2.0807324178110692e-05,1.2839607621591084e-05,2.246888060036849e-05,0.0,0.0,1.4604936468526364e-05,0.0,0.0,0.0,0.0,0.0,1.9050159068828224e-05,0.0,0.0,2.9118015316076056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6398550368147457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.751561511157582e-05,2.406043982484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735969689793985e-05,4.093998198640793e-05,7.740237625295097e-05,0.0,0.0,0.0,0.0,0.0
s__Helicobacter_canis,0.0002080732417811,0.0037234862102614,0.0,2.309575500023096e-05,7.103786318107552e-05,4.381480940557909e-05,1.7958479994253288e-05,0.0002554996295255,0.0,0.0239891462988467,0.0017233009708737,0.0002476520678947,0.0011238425643155,0.0005663797009515,0.0,6.737522949687547e-05,0.0047407407407407,1.906995814144188e-05,2.0002400288034563e-05,0.0040996761109976,8.668328096218442e-05,0.0128919556293126,0.0,0.0019278370144706,0.0679842115432388,2.160433815110074e-05,0.0,0.0,0.0,0.0,0.0,0.0010258289063931,0.0,0.0028332900769962,0.0,0.000651324359531,0.0001736774462468,0.0,0.0,0.0,0.0016509369066945,9.624175929936e-05,0.0003198066946201,0.0046204620462046,0.0011582117211026,0.0,6.766128759430292e-05,0.0,0.0049871758335708,0.00022920009168,0.0,4.735969689793985e-05,0.0039302382706951,0.0010449320794148,0.0085524050051658,0.0,0.0144852560786342,0.0,0.0031535624565717
s__Herbinix_hemicellulosilytica,2.0807324178110692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6398550368147457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812087964968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Herbinix_luporum,0.0002288805659592,2.5679215243182167e-05,0.0003370332090055,0.0004388193450043,1.775946579526888e-05,5.841974587410545e-05,0.0,2.554996295255372e-05,0.0,0.0,0.0,9.525079534414112e-05,4.8862720187632845e-05,1.88793233650506e-05,0.0,6.737522949687547e-05,0.0,0.0,0.0,2.917918940211841e-05,0.0002167082024054,0.0,0.0,0.0002856054836252,0.0,0.0,0.0001803840540496,3.698635203609868e-05,0.0,0.0,5.761364291064124e-05,0.0004030042132258,0.0,0.0001297690111601,0.0,4.342162396873643e-05,0.0002431484247455,0.0,0.00021436227224,0.0,0.0,7.218131947451999e-05,0.0,0.0001650165016501,0.0001544282294803,0.0,3.383064379715146e-05,8.159268929503917e-05,0.0,0.0,4.616805170821791e-05,0.0,0.0,0.0,0.0,9.646922631680494e-05,0.0003292103654235,0.0,0.0
s__Herbivorax_saccincola,2.0807324178110692e-05,0.0,6.740664180110546e-05,0.0,1.775946579526888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.329408028144927e-05,0.0,0.0,3.3687614748437734e-05,1.5594541910331384e-05,9.53497907072094e-06,0.0,1.4589594701059204e-05,0.0,0.0,0.0,4.76009139375476e-05,0.0,4.320867630220148e-05,4.919565110444237e-05,3.698635203609868e-05,0.0,0.0002356082619963,0.0,7.327349331379373e-05,0.0,0.0006704732243273,5.966587112171838e-05,8.684324793747286e-05,0.0001736774462468,3.139323161926289e-05,0.0,0.0,0.0004677654568967,0.0,3.553407718001564e-05,5.500550055005501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000230840258541,0.0006630357565711,0.0,0.0,0.0005739869130983,0.0,4.703005220335794e-05,0.0,0.0
s__Holdemanella_biformis,2.0807324178110692e-05,0.0019387807508602,0.0,0.0,0.0,0.0,0.0,5.109992590510744e-05,0.0,0.0,0.0,1.9050159068828224e-05,0.0,0.0,0.0,8.421903687109434e-05,1.5594541910331384e-05,0.0,0.0,0.0,2.1670820240546106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003698635203609,0.0017776461002888,0.0112699285321605,0.0057037506481534,0.0,0.0,0.0,0.000417661097852,0.0003907946157186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013201320132013,0.0,0.0,0.0,0.0,0.0,0.00022920009168,0.0,0.0,0.0002456398919184,0.0,0.0,0.0,0.0,0.000248126643839,0.0013362552782083
s__Holdemanella_sp002299315,0.0004785684560965,0.0167942067690411,2.246888060036849e-05,0.0026329160700263,0.0200504368828585,2.9209872937052725e-05,0.0044896199985633,0.0023250466286823,0.0174032177438764,0.0034945628712973,0.0074029126213592,0.0260225172880193,0.010236739879309,0.0098172481498263,0.0021838511487057,0.000235813303239,0.0068927875243664,0.0403234264900788,0.0008801056126735,0.0180619182399112,0.1501137718062628,0.0052406323696392,0.0005030181086519,7.14013709063214e-05,0.0341025145601589,0.0088145699656491,0.0101179055771469,0.0005547952805414,0.0,0.0001178041309981,0.0001152272858212,0.0056054222385052,0.0,0.0248723938056925,0.0090393794749403,0.0650455927051671,0.0005210323387404,0.015288503798581,0.0007502679528403,0.00425510359151,0.0284236304102578,0.0486020884461768,0.0044417596475019,0.0475797579757975,0.0311558952976604,0.0067463292032276,0.0094387496194052,0.0,0.0146053006554573,0.0402819161127664,0.0,0.0777646223064172,0.0561696552853516,0.0073532257440303,0.0,0.0,0.0004232704698302,4.962532876780309e-05,0.00096210380031
s__Holdemania_filiformis,2.0807324178110692e-05,0.0,0.0,0.0,1.775946579526888e-05,0.0,0.0,5.109992590510744e-05,0.0001110843685779,0.0,0.0,0.0,0.0,0.0,0.0001455900765803,0.0001347504589937,0.0,0.0,0.0,1.4589594701059204e-05,6.501246072163831e-05,0.0,2.2864459484177798e-05,0.0006902132520944,0.0002346186756465,0.0,0.0,0.0,7.406858751203614e-05,0.0,0.0,0.0,0.0,0.0,0.0001193317422434,4.342162396873643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002204682746152,0.0,0.0,0.0,0.0,0.0,0.0002841581813876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Hungatella_celerecrescens,0.0010611735330836,0.0001155564685943,0.000674066418011,0.0001616702850016,0.0004972650422675,0.000277493792902,0.0,7.664988885766116e-05,0.0003147390443041,0.0,7.281553398058253e-05,0.0003048025451012,0.0001710195206567,0.0002831898504757,8.735404594822816e-05,0.0004042513769812,0.0002651072124756,0.0001811646023436,0.0002600312037444,0.0001604855417116,0.0001733665619243,0.0005065944623984,4.572891896835559e-05,0.0007140137090632,4.1403295702337904e-05,0.0001296260289066,0.0010331086731932,0.0002589044642526,7.406858751203614e-05,0.0004319484803267,0.0001152272858212,0.0001831837332844,0.0,0.0005623323816939,0.0002983293556085,0.0001302648719062,0.0006252388064885,3.139323161926289e-05,0.0002679528403001,5.065599513702447e-05,0.0005227966871199,0.0001684230787738,0.00010660223154,0.0004950495049504,0.000463284688441,0.0002204682746152,0.0005751209445515,0.0002855744125326,0.000213736107153,5.730002292000917e-05,0.0,0.0003315178782855,8.187996397281586e-05,3.8701188126475485e-05,0.0001147973826196,0.0,0.00014109015661,0.0,0.0
s__Hungatella_effluvii,6.242197253433208e-05,2.5679215243182167e-05,8.987552240147396e-05,4.619151000046192e-05,0.0001598351921574,0.0,0.0,0.0,5.554218428896747e-05,0.0,2.4271844660194176e-05,9.525079534414112e-05,7.329408028144927e-05,3.77586467301012e-05,0.0,8.421903687109434e-05,7.797270955165692e-05,6.674485349504658e-05,6.0007200864103694e-05,7.294797350529602e-05,0.0,8.734387282732117e-05,4.572891896835559e-05,2.38004569687738e-05,0.0,0.0,0.0002623768058903,0.0005178089285053,7.406858751203614e-05,0.0002356082619963,0.0,0.0,0.0,0.0001730253482135,8.949880668257756e-05,0.0,3.473548924936608e-05,0.0,0.0,0.0,0.0,7.218131947451999e-05,7.106815436003127e-05,5.500550055005501e-05,0.0,0.0,0.0,8.159268929503917e-05,0.0001068680535765,0.0,4.616805170821791e-05,9.47193937958797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Hungatella_guttoideum,6.242197253433208e-05,2.5679215243182167e-05,0.0001797510448029,2.309575500023096e-05,0.0001243162605668,2.9209872937052725e-05,0.0,0.0001021998518102,0.0,0.0,2.4271844660194176e-05,0.0,7.329408028144927e-05,1.88793233650506e-05,2.9118015316076056e-05,6.737522949687547e-05,6.237816764132554e-05,0.0,2.0002400288034563e-05,5.835837880423682e-05,0.0,6.987509826185693e-05,2.2864459484177798e-05,0.0002618050266565,1.3801098567445967e-05,2.160433815110074e-05,0.0001475869533133,0.0001479454081443,7.406858751203614e-05,0.0001963402183303,0.0,7.327349331379373e-05,0.0,6.488450558006747e-05,2.983293556085919e-05,0.0,0.000104206467748,0.0,5.359056806002143e-05,0.0,0.0,7.218131947451999e-05,3.553407718001564e-05,0.0001650165016501,0.0,0.0,0.0001353225751886,0.00016318537859,0.0,0.0,4.616805170821791e-05,0.0002367984844896,4.093998198640793e-05,0.0,0.0,0.0,4.703005220335794e-05,0.0,0.0
